file,emotion,text
/path_to_wavs/Ses05M_impro01_F000.wav,e0,"CAN I HELP YOU ."
/path_to_wavs/Ses05M_impro01_F001.wav,e0,"OH  THIS  THIS FORM THAT YOU HAVE IS THE WRONG FORM  YOU NEED TO GO OVER TO THE OTHER . LINE . ON THE OTHER SIDE OF THE  D M V ."
/path_to_wavs/Ses05M_impro01_F002.wav,e0,"RIGHT . BUT THIS IS THE WRONG FORM SOMEBODY GAVE YOU THE WRONG FORM ."
/path_to_wavs/Ses05M_impro01_F003.wav,e0,"YEAH SO I CAN'T I CAN'T DO ANYTHING ."
/path_to_wavs/Ses05M_impro01_F004.wav,e0,"NO BUT THIS IS FOR  UM . REPLACEMENTS AND YOU NEED A NEW . WHOLE NEW LICENSE AS A CALIFORNIA ."
/path_to_wavs/Ses05M_impro01_F006.wav,e0,"NO I UNDERSTAND AND THERE ARE A LOT OF PEOPLE HERE BUT  WHAT I'M TELLING YOU IS THAT . IT'S DIFFERENT FOR DIFFERENT STATES AND SINCE YOUR GETTING A NEW LICENSE IN THE STATE OF CALIFORNIA . YOU HAVE TO FILL OUT A DIFFERENT FORM THAN YOU DID ."
/path_to_wavs/Ses05M_impro01_F009.wav,e0,"I KNOW ."
/path_to_wavs/Ses05M_impro01_F012.wav,e0,"YEAH I KNOW IT'S GONNA TAKE A MINUTE BUT YOU SO YOU MIGHT AS WELL GET STARTED NOW ."
/path_to_wavs/Ses05M_impro01_F021.wav,e2,"I'M GONNA I'M GONNA BRING SECURITY OVER AND HAVE THEM ESCORT YOU OUT ."
/path_to_wavs/Ses05M_impro01_F023.wav,e2,"WELL THAT'S UNFORTUNATE SIR YOU'RE GONNA HAVE TO GO STAND IN THE OTHER LINE NOW ."
/path_to_wavs/Ses05M_impro01_M005.wav,e2,"I'M NOT GETTING A WELL YOU WAIT IN THIS LINE AND NOT GET AN ATTITUDE ."
/path_to_wavs/Ses05M_impro01_M015.wav,e2,"WOULDN'T YOU . OH . COME ON YOU JUST TELL ME  YOU WOULD MAKE AN EXCEPTION FOR ME ."
/path_to_wavs/Ses05M_impro02_F012.wav,e0,"WHAT WOULD BE THE WORST THAT WOULD HAPPEN IF THEY FOUND YOU SOMEWHERE . ELSE ."
/path_to_wavs/Ses05M_impro02_F013.wav,e3,"WELL THEY'RE SO YOUNG ."
/path_to_wavs/Ses05M_impro02_F020.wav,e3,"IT'S JUST SO MUCH ."
/path_to_wavs/Ses05M_impro02_F021.wav,e3,"{NS} YOU HAVE TO WRITE ME EVERYDAY ."
/path_to_wavs/Ses05M_impro02_F023.wav,e3,"OKAY ."
/path_to_wavs/Ses05M_impro02_F024.wav,e3,"{NS} ."
/path_to_wavs/Ses05M_impro02_M000.wav,e3,"SWEETHEART I'VE GOT TO TELL YOU SOMETHING  I JUST GOT A CALL I'M GOING TO IRAQ ."
/path_to_wavs/Ses05M_impro02_M001.wav,e3,"I KNOW IT'S  REALLY CRAPPY TIMING BUT  I DON'T HAVE A CHOICE ."
/path_to_wavs/Ses05M_impro02_M007.wav,e3,"I DON'T HAVE A CHOICE . I HAVE  TO GO . IF I DON'T GO THEY'LL COME AND TAKE ME ."
/path_to_wavs/Ses05M_impro02_M010.wav,e3,"I KNOW ."
/path_to_wavs/Ses05M_impro02_M011.wav,e3,"I DON'T WANT  TO . THE KIDS  YOU'VE GOT  TO TAKE CARE OF THEM YOU'VE GOT YOU'VE  GOT TO ."
/path_to_wavs/Ses05M_impro02_M012.wav,e3,"TELL THEM ABOUT ME AND SHOW THEM PICTURES OF ME AND EVERYTHING LIKE THAT BECAUSE THEY ARE NOT GOING TO SEE ME FOR SUCH A LONG TIME AND IT'S SUCH AN IMPORTANT TIME AND I JUST DON'T WANT TO MISS IT ."
/path_to_wavs/Ses05M_impro02_M013.wav,e3,"I DON'T HAVE I  KNOW . WHAT ARE WE GONNA WHAT ARE WE JUST RUN AWAY  WHAT CAN I DO WHERE CAN WE GO ."
/path_to_wavs/Ses05M_impro02_M018.wav,e3,"I KNOW . BUT  I'LL I'LL SEND THE PICTURES ALL THE TIME AND I'LL WRITE THEM EMAILS AND YOU CAN READ THEM THE EMAILS THAT I SEND THEM ."
/path_to_wavs/Ses05M_impro02_M019.wav,e3,"I'M GONNA BE IN BAGDAD  JUST DOING SECURITY ."
/path_to_wavs/Ses05M_impro02_M021.wav,e3,"I JUST WANT TO BE HONEST WITH YOU I DON'T WANT YOU TO ."
/path_to_wavs/Ses05M_impro02_M022.wav,e3,"BUT IT'S GONNA BE FINE I'M GONNA BE FINE YOU KNOW I'M GOOD AT THIS I CAN DO THIS . THAT'S WHY I TRAINED ALL THIS TIME I'M GOOD AT THIS . OKAY ."
/path_to_wavs/Ses05M_impro02_M023.wav,e3,"I KNOW  I KNOW  I KNOW BUT YOU KNOW WHAT . THAT DOESN'T MEAN IT'S GONNA BE ME . DOES IT ."
/path_to_wavs/Ses05M_impro02_M024.wav,e3,"NO IT DOESN'T AND YOU CAN'T THINK LIKE THAT ."
/path_to_wavs/Ses05M_impro02_M025.wav,e3,"I DON'T WANT YOU TO I KNOW I KNOW YOU . CAN'T WORRY ABOUT ME YOU'VE GOT TO WORRY ABOUT THE KIDS AND YOU'VE GOT TO TAKE CARE OF THE KIDS FOR ME OKAY . TAKE CARE OF THE KIDS FOR ME ALL RIGHT ."
/path_to_wavs/Ses05M_impro02_M027.wav,e3,"I'LL  MISS  YOU . BABY ."
/path_to_wavs/Ses05M_impro02_M028.wav,e3,"ALL I'LL WRITE YOU EVERYDAY ALL THE TIME  AND I'LL SEND YOU PICTURES AND YOU SEND ME PICTURES  I KNOW WE'VE GOT EMAIL OUT THERE WE'VE GOT EMAIL AND I CAN SEE STUFF AND YOU CAN SEND ME STUFF ALL THE TIME OKAY ."
/path_to_wavs/Ses05M_impro02_M029.wav,e3,"YEAH YEAH YEAH ."
/path_to_wavs/Ses05M_impro02_M030.wav,e1,"YOU . YOU RECORD EVERY SECOND . YOU RECORD EVERY SECOND BECAUSE I WANT TO SEE IT ALL OKAY ."
/path_to_wavs/Ses05M_impro03_F000.wav,e0,"WHAT ."
/path_to_wavs/Ses05M_impro03_F002.wav,e1,"WHEN ."
/path_to_wavs/Ses05M_impro03_F003.wav,e1,"OH WHAT HOW WHERE HOW DID YOU DO IT ."
/path_to_wavs/Ses05M_impro03_F004.wav,e1,"OKAY GOOD  I I ASSUMED ."
/path_to_wavs/Ses05M_impro03_F005.wav,e1,"OH ."
/path_to_wavs/Ses05M_impro03_F006.wav,e0,"UH HUH ."
/path_to_wavs/Ses05M_impro03_F007.wav,e1,"OH . MY . GOD . THAT'S SO DRAMATIC ."
/path_to_wavs/Ses05M_impro03_F008.wav,e1,"SO . CUTE ."
/path_to_wavs/Ses05M_impro03_F009.wav,e1,"NO IT'S TOTALLY ORIGINAL THOUGH ."
/path_to_wavs/Ses05M_impro03_F010.wav,e1,"OH ."
/path_to_wavs/Ses05M_impro03_F011.wav,e1,"OH THEN YOU HAD A WHOLE WEEKEND OF  CAMPING ."
/path_to_wavs/Ses05M_impro03_F012.wav,e1,"OH RIGHT  SURE  {LG} ."
/path_to_wavs/Ses05M_impro03_F013.wav,e1,"SO WHERE ARE YOU GOING TO  HAVE YOUR . WEDDING ."
/path_to_wavs/Ses05M_impro03_F014.wav,e1,"YEAH OF . COURSE ."
/path_to_wavs/Ses05M_impro03_F015.wav,e1,"OKAY  OKAY ."
/path_to_wavs/Ses05M_impro03_F016.wav,e1,"WHERE IS SHE RIGHT NOW ."
/path_to_wavs/Ses05M_impro03_F017.wav,e1,"YEAH I'LL  HANG OUT WITH THE BOTH OF  YOU ."
/path_to_wavs/Ses05M_impro03_F018.wav,e1,"YES ."
/path_to_wavs/Ses05M_impro03_F019.wav,e1,"OH . I'M SO EXCITED FOR YOU ."
/path_to_wavs/Ses05M_impro03_F020.wav,e1,"OH ."
/path_to_wavs/Ses05M_impro03_F021.wav,e1,"OH MY GOSH  YOU TOLD YOUR PARENTS ALREADY AND EVERYTHING ."
/path_to_wavs/Ses05M_impro03_F022.wav,e1,"ARE THEY SO EXCITED ."
/path_to_wavs/Ses05M_impro03_F023.wav,e1,"ARE YOU GUYS GONNA HAVE KIDS ."
/path_to_wavs/Ses05M_impro03_F026.wav,e0,"ARE YOU . GOING TO START RIGHT AWAY ."
/path_to_wavs/Ses05M_impro03_F027.wav,e0,"YEAH . HAVE YOU EVER LIKE LIVED WITH SOMEONE ELSE BEFORE ."
/path_to_wavs/Ses05M_impro03_F030.wav,e0,"OOOH ."
/path_to_wavs/Ses05M_impro03_F031.wav,e1,"THAT'S INCREDIBLE YEAH CONGRATULATIONS ."
/path_to_wavs/Ses05M_impro03_M000.wav,e1,"GUESS WHAT ."
/path_to_wavs/Ses05M_impro03_M001.wav,e1,"I DID IT . I ASKED HER TO MARRY ME ."
/path_to_wavs/Ses05M_impro03_M002.wav,e1,"YES I DID IT ."
/path_to_wavs/Ses05M_impro03_M003.wav,e1,"OH MY GOD IT WAS JUST LAST WEEKEND ."
/path_to_wavs/Ses05M_impro03_M004.wav,e1,"SHE . WELL SHE SAID YES . FIRST OF ALL LET ME SAY THAT RIGHT OFF THE BAT . WELL  I WOULD LIKE TO ASSUME TOO BUT YOU NEVER KNOW THESE THINGS RIGHT ."
/path_to_wavs/Ses05M_impro03_M006.wav,e1,"I DID IT UP AT YOSEMITE . WE WENT CAMPING RIGHT LIKE WE USUALLY DO YOU KNOW WE GO CAMPING UP THERE ALL THE TIME  BUT UM . THE WATERFALLS HAD DIED DOWN A LITTLE BIT YOU KNOW . AND SO UH . WE . I . HAD HER CLIMB UP ."
/path_to_wavs/Ses05M_impro03_M007.wav,e1,"YOU KNOW WE DID SOME YOU KNOW . SOME ROCK CLIMBING UP THE  WATERFALLS AND . WENT UP TO THIS LITTLE POOL THAT WAS UP THERE  AND THEN  I . IT'S GREAT  UM YOU HAVE TO CLIMB THIS LITTLE ROCK ."
/path_to_wavs/Ses05M_impro03_M008.wav,e1,"AND YOU CAN CLIMB IT AND  IT'S COVERED IN ALGAE YOU KNOW . SO I WANTED HER TO CLIMB IT TO GO TAKE A PICTURE . LIKE . BACK IN THIS LITTLE  WATERFALL AREA AND SHE GOT BACK THERE AND SHE TOOK HER PICTURE AND THEN . I HAD HER COME BACK AND I WAS GOING TO DO THE SAME THING ."
/path_to_wavs/Ses05M_impro03_M009.wav,e1,"WELL INSTEAD I CLIMB UP ON THE ROCK . AND LIKE I  I DIDN'T DO IT WELL I DID IT ON PURPOSE I MADE IT LOOK LIKE I ACCIDENTALLY DID IT I SLIPPED DOWN INTO  THIS POOL OF WATER RIGHT . AND SHE FREAKS OUT BECAUSE I SLIDE ALL THE WAY DOWN THIS ROCK  AND UM ."
/path_to_wavs/Ses05M_impro03_M010.wav,e1,"AND I POP UP OUT OF THE WATER AND I HAD PLANNED IT ALREADY YOU KNOW . I POP UP OUT OF THE WATER AND I {BR} . AND I LIKE . GRAB HER HAND . YOU KNOW  AND THAT . IN MY HAND . I'VE GOT THE RING ."
/path_to_wavs/Ses05M_impro03_M011.wav,e1,"AND SHE'S LIKE . SHE FEELS IT  YOU KNOW AND SHE DOESN'T KNOW WHAT IT IS  AND SHE . YOU KNOW . HELPS ME GET OUT  AND I WON'T LET GO OF HER HAND AND SHE'S LIKE WHAT ARE YOU DOING . I . AND SAID  YOU SAVED MY LIFE . NOW WILL YOU MARRY ME ."
/path_to_wavs/Ses05M_impro03_M012.wav,e1,"WASN'T THAT GREAT  I DIDN'T WANT IT TO BE TOO HOKEY BUT  BUT SHE LIKED IT . SHE LIKED IT ."
/path_to_wavs/Ses05M_impro03_M013.wav,e1,"YEAH . AND SHE SAID YES AND SHE CRIED OF COURSE ."
/path_to_wavs/Ses05M_impro03_M014.wav,e1,"YES WE DID THAT IN THE BEGINNING EXACTLY SO WE HAD  SO WE JUST HAD YOU KNOW  GOOD TIMES THE REST OF THE WEEKEND YEAH ."
/path_to_wavs/Ses05M_impro03_M015.wav,e1,"IT WAS A LOT OF  FUN . IT . WAS A LOT OF FUN SHE'S GREAT AND  I'M SO HAPPY ."
/path_to_wavs/Ses05M_impro03_M016.wav,e1,"WE'RE GOING TO DO IT BACK . IN THE MIDWEST  WHERE HER FAMILY ALL IS THEY'RE ALL OUT THERE YOU KNOW SO . UM  AND SO JUST . GONNA HAVE A SMALL SMALL WEDDING  BUT  UM YOU KNOW OF COURSE YOU'RE GOING TO COME RIGHT ."
/path_to_wavs/Ses05M_impro03_M018.wav,e1,"UM AND SHE WANTS YOU TO BE IN IT TOO SHE LOVES YOU SO MUCH . SHE THINKS YOU'RE THE SWEETEST  OF COURSE YOU ARE . YOU'RE  YOU'RE MY BEST FRIEND SO ."
/path_to_wavs/Ses05M_impro03_M019.wav,e0,"OH SHE'S BACK AT WORK  YEAH ."
/path_to_wavs/Ses05M_impro03_M020.wav,e1,"OF COURSE WE'LL GO OUT TO DINNER LATER THIS WEEK ."
/path_to_wavs/Ses05M_impro03_M021.wav,e1,"IT WILL BE PERFECT ."
/path_to_wavs/Ses05M_impro03_M023.wav,e1,"SHE'S THE ONE ."
/path_to_wavs/Ses05M_impro03_M024.wav,e1,"OF COURSE . I TOLD THEM RIGHT AWAY WE CALLED THEM ALL RIGHT THEM ."
/path_to_wavs/Ses05M_impro03_M025.wav,e1,"OH YEAH . MY MOM'S  FREAKING OUT  OH YEAH SHE'S SO HAPPY THIS IS YOU KNOW IT'S HER DREAM COME TRUE SHE ALWAYS WANTED HER LITTLE BOY SHE WANTS KIDS . YOU KNOW ."
/path_to_wavs/Ses05M_impro03_M026.wav,e1,"SHE WANTS GRANDKIDS  SO WE'LL BE WORKING ON THAT RIGHT AWAY ."
/path_to_wavs/Ses05M_impro03_M027.wav,e1,"OF COURSE WE'RE GONNA HAVE KIDS LIKE THREE AT LEAST ."
/path_to_wavs/Ses05M_impro03_M028.wav,e1,"SHE WANTS LIKE EIGHT SHE WANTS LIKE EIGHT KIDS AND I'M LIKE NO NO NO NO NO I AM LIKE WHAT LET'S  DO . MAYBE THREE AND WE'LL . GO WITH THAT ."
/path_to_wavs/Ses05M_impro03_M029.wav,e1,"WELL WE'RE GOING TO TAKE A LITTLE BIT OF TIME YOU KNOW . WE NEED TO GET . ACCLIMATED AND YOU KNOW . START OUR LIVES MAKE MONEY  YOU KNOW BE COMFORTABLE ."
/path_to_wavs/Ses05M_impro03_M030.wav,e1,"OH YEAH YEAH YEAH YEAH  I MEAN ACTUALLY WE LIVED TOGETHER AWHILE BACK WHEN WE YEAH BACK IN . COLLEGE FOR A LITTLE WHILE . YEAH ."
/path_to_wavs/Ses05M_impro03_M031.wav,e1,"BUT THAT  SO WE ARE REALLY USED TO EACH OTHER WE TOOK THE TIME APART AND NOW WE'RE GOING TO GET BACK TOGETHER WE'RE GOING TO MOVE IN SOON ."
/path_to_wavs/Ses05M_impro03_M032.wav,e1,"IT'S GREAT I'M  A LUCKY MAN ."
/path_to_wavs/Ses05M_impro03_M033.wav,e1,"THANK YOU ."
